印刷物の印刷地を表す表記。使用説明書やカタログに記載される情報。,"A label that appears on manuals, catalogs, and other documents stating where they were printed."
印刷物の印刷地を表す表記。使用説明書やカタログに記載される情報。,"A label that appears on manuals, catalogs, and other documents stating where they were printed."
印刷物の印刷地を表す表記。使用説明書やカタログに記載される情報。,"A label that appears on manuals, catalogs, and other documents stating where they were printed."
印刷物の印刷地を表す表記。使用説明書やカタログに記載される情報。,"A label that appears on manuals, catalogs, and other documents stating where they were printed."
印刷物の印刷地を表す表記。使用説明書やカタログに記載される情報。,"A label that appears on manuals, catalogs, and other documents stating where they were printed."
印刷物の印刷地を表す表記。使用説明書やカタログに記載される情報。,"A label that appears on manuals, catalogs, and other documents stating where they were printed."
印刷物の印刷地を表す表記。使用説明書やカタログに記載される情報。,"A label that appears on manuals, catalogs, and other documents stating where they were printed."
製品の原産地を表す表記。製品そのものや化粧箱に記載される情報。,A label that appears on a product or its packaging stating where it was manufactured.
製品の原産地を表す表記。製品そのものや化粧箱に記載される情報。,A label that appears on a product or its packaging stating where it was manufactured.
製品の原産地を表す表記。製品そのものや化粧箱に記載される情報。,A label that appears on a product or its packaging stating where it was manufactured.
製品の原産地を表す表記。製品そのものや化粧箱に記載される情報。,A label that appears on a product or its packaging stating where it was manufactured.
製品の原産地を表す表記。製品そのものや化粧箱に記載される情報。,A label that appears on a product or its packaging stating where it was manufactured.
製品の原産地を表す表記。製品そのものや化粧箱に記載される情報。,A label that appears on a product or its packaging stating where it was manufactured.
動画撮影時のカメラの動きによる画像ブレを、光学式補正と電子式補正の組み合わせ（ハイブリッド）で、低減させる方式。光軸、垂直軸、水平軸の回転、および垂直面、水平面の移動の 種類の軸に対するカメラの動きを検出し、適切に補正します。,"A hybrid vibration reduction technology that combines optical and electronic methods to reduce blur caused by movement of the camera during movie recording. The camera detects and compensates appropriately for five types of motion rotation around the optical, vertical, and horizontal axes and movement in the vertical and horizontal planes."
保証書付きの使用説明書のタイトルです。,A title for users' manuals that include a product warranty.
保証書付きの簡単操作ガイドのタイトルです。,A title for Quick Start Guides that include a product warranty.
カメラの背面液晶表面の傷を防止するために貼り付ける ガラス製の保護プレート,A protective glass plate that can be attached to prevent damage to the LCD monitor on the back of the camera.
レンズキャップを収納できるケース。 ストラップなどに装着可能。,A case for storing a lens cap. It can be attached to a strap or the like.
指を通すことのできるストラップ。1本、もしくは 本の指での使い分けが可能。,A strap worn over one or two fingers.
寒冷地での使用を想定した撮影用のグローブ。 インナーグローブとアウターグローブの 重構造となっている。,Gloves for taking photographs in cold conditions. Each glove consists of two parts an inner glove and an outer glove.
ニコンの画像編集用ソフトウェア,A Nikon image editing application
に同梱する ページ強の小冊子の名称。 製品共に同梱する印刷物の表紙などに使用されます。 ただし、日本、中国、韓国は「使用説明書」とし、副題はつけません。,"The title of a manual of a little over  pages supplied with the . It appears on the title page and in other locations in printed matter supplied with the product. In Japan, China, and Korea, however, the manual will be published under the title User Manual, with no subtitle."
カメラボディのNFCアンテナ部の名称。 カメラの各部名称を示す項で使用します。,"The name for the NFC antenna part on the camera body, as it appears in the parts list in the camera manual."
カメラボディのNFCアンテナ部の名称。 本文中や索引で使用します。,"The name of the NFC antenna part on the camera body, as it appears in the index and body of the manual."
製品名です。 主に劇場内での撮影時、カメラの作動音を低減するために、カメラにかぶせて使用する遮音カバーです。,The product name for a cover placed over the camera to mute the sound of the camera operation. It is used chiefly when taking photographs in theaters.
"製品名です。 CDSC,A CILを、スティックの先端に装着して、自分撮りをする際に使用する伸縮式のスティックです。",The product name for a telescoping rod that can be attached to C DSC and A CIL cameras for self portraits. The user attaches the camera to the end of the rod.
発光部の発熱による加熱を防止し連写可能にするために、スピードライトに搭載する機能。,"A function incorporated in flash units that cools the flash head, allowing the flash to be used for burst photography."
カメラ、ライフルスコープ、双眼鏡などの光学部品。 目にもっとも近い位置にあり、この部品を覗き込んで像を見ます。,"In cameras, riflescopes, and binoculars, the optical component that is closest to the eye and into which the user looks to see the image."
既存アクセサリー。目の周辺部から接眼部に入り込む光を遮断することにより、ファインダー像を見やすくする。,An existing accessory which makes it easier to see the display in the viewfinder by blocking out light that would otherwise leak in around the user eye
・本製品の名称 ・カメラから遠く離れた被写体の音声を収音するためのマイク ・Bluetooth無線通信技術を使用したワイヤレスマイクロホン,The product name for a wireless microphone that uses Bluetooth wireless technology to record sounds from subjects located at a distance from the camera.
シャッタースピード秒 秒およびバルブ、 タイムに設定できる露出モード。設定したシャッタースピードの表示と同じ秒時でシャッターがきれる。,An exposure mode in which the shutter speed can be set to values between seconds and seconds (in which case the shutter will remain open for the time displayed) or to Bulb or Time.
カメラやアクセサリーなど各種機器間を接続し、音声信号の送信を行うケーブル,"A cable that connects cameras, accessories, or other devices with the purpose of transmitting audio data."
モノコック構造とは機体構造の一種で、外装が骨格を兼ね、機体の外板に応力を受け持たせる構造のことをいう。この技術によってカメラの軽量化が実現される。,Monocoque is a structural approach whereby loads are supported through an object external skin. This technique can be used to reduce camera weight.
の新規機能の名称です。 カメラやパソコンから、カメラ本体やホットシューへクリップオンしているスピードライトに設定されている「調光モード」、「発光量」などの設定変更を行うことができます。 パソコンを用いる場合は、Camera Control Pro などソフトウェア経由での設定変更となります。,"The name for a new function that is supported by the  and that allows the flash control mode, flash level, and other settings for the camera or for flash units on the camera accessory shoe to be adjusted from the camera or a computer. In the case of computers, settings are adjusted using software such as Camera Control Pro  ."
焦点距離 ミリ未満の焦点領域のズームレンズ この用語は、この種類のレンズの総称として、製品リストの見出しなどで使用します。,Zoom lenses with maximum focal lengths under  mm. This is a generic term for this type of lens and appears in the titles of product lists and other similar contexts.
焦点距離 ミリを含む焦点領域のズームレンズ この用語は、この種類のレンズの総称として、製品リストの見出しなどで使用します。,Zoom lenses with focal length ranges that include a focal length of  mm. This is a generic term for this type of lens and appears in the titles of product lists and other similar contexts.
焦点距離 ミリを超える焦点領域のズームレンズ この用語は、この種類のレンズの総称として、製品リストの見出しなどで使用します。,Zoom lenses with minimum focal lengths over  mm. This is a generic term for this type of lens and appears in the titles of product lists and other similar contexts.
焦点距離が  ミリ未満のレンズ この用語は、この種類のレンズの総称として、製品リストの見出しなどで使用します。,Prime lenses with focal lengths under    mm. This is a generic term for this type of lens and appears in the titles of product lists and other similar contexts.
焦点距離が  ミリから  ミリまでのレンズ この用語は、この種類のレンズの総称として、製品リストの見出しなどで使用します。,Prime lenses with focal lengths of from    to    mm. This is a generic term for this type of lens and appears in the titles of product lists and other similar contexts.
撮影倍率が等倍以上の接写撮影ができるレンズ。ニコンのレンズでは製品名にマイクロと入っている（PC Eマイクロレンズは含まない） この用語は、この種類のレンズの総称として、製品リストの見出しなどで使用します。,"Lenses for close up photography at reproduction ratios over  Nikon lenses of this type have micro in their names, but note that this term does not include PC E micro lenses. This is a generic term for this type of lens and appears in the titles of product lists and other similar contexts."
シフト機構、ティルト機構を持つレンズ。ニコンのレンズでは製品名の最初にPC と入っている特殊レンズ（PC マイクロレンズ含む）この用語は、この種類のレンズの総称として、製品リストの見出しなどで使用します。,"Lenses that support shifting and tilting. Nikon lenses of this type, which includes PC micro lenses, have names beginning with PC. This is a generic term for this type of lens and appears in the titles of product lists and other similar contexts."
広い画角を撮影できる特殊レンズ。ニコンのレンズでは製品名にFISHEYEと入っている、 この用語は、この種類のレンズの総称として、製品リストの見出しなどで使用します。,"Lenses with wide angles of view. Nikon lenses of this type have fisheye in their names. This is a generic term for this type of lens and appears in the titles of product lists and other similar contexts."
ピント合せがマニュアルフォーカスのみのレンズ この用語は、この種類のレンズの総称として、製品リストの見出しなどで使用します。,Lenses that can only be focused manually. This is a generic term for this type of lens and appears in the titles of product lists and other similar contexts.
焦点距離を一定の範囲で、自由に変化できる機構を持つレンズ この用語は、この種類のレンズの総称として、製品リストの見出しなどで使用します。,Lenses with focal lengths that are freely adjustable within a given range. This is a generic term for this type of lens and appears in the titles of product lists and other similar contexts.
焦点距離が固定されたレンズ この用語は、この種類のレンズの総称として、製品リストの見出しなどで使用します。,Lenses with fixed focal lengths. This is a generic term for this type of lens and appears in the titles of product lists and other similar contexts.
耐水、耐衝撃機能を持つ１NIKKORレンズ 耐水 衝撃レンズ,A type of 1 NIKKOR lens that is water  and shock proof water  and shock proof lenses.
レンズの前面に装着すると最短撮影距離が短くなり簡易的に接写撮影ができるアタッチメントレンズ この用語は、この種類のレンズの総称として、製品リストの見出しなどで使用します。,Attachment lenses that attach over the front (objective) of other lenses to shorten the focal length for simple close up photography. This is a generic term for this type of lens and appears in the titles of product lists and other similar contexts.
デジタルカメラ及びフィルムカメラ用のFマウントのニコン製レンズ この用語は、この種類のレンズの総称として、製品リストの見出しなどで使用します。,F mount Nikon lenses for digital and film cameras. This is a generic term for this type of lens and appears in the titles of product lists and other similar contexts.
デジタルカメラ用の1マウントのニコン製レンズ この用語は、この種類のレンズの総称として、製品リストの見出しなどで使用します。,1 mount Nikon lenses for digital cameras. This is a generic term for this type of lens and appears in the titles of product lists and other similar contexts.
焦点距離が  ミリを超えるレンズ。この用語は、この種類のレンズの総称として、製品リストの見出しなどで使用します。,Lenses with focal lengths over    mm. This is a generic term for this type of lens and appears in the titles of product lists and other similar contexts.
レンズとカメラのボディとの中間に装着し、レンズの焦点距離を伸ばす、つまり望遠側にシフトして遠くの被写体を大きく撮影できるアタッチメントのこと。この用語は、この種類のレンズの総称として、製品リストの見出しなどで使用します。,"Attachments between the lens and the camera body that increase lens focal length, or in other words shift it toward the telephoto range, making distant subjects appear larger. This is a generic term for this type of attachment and appears in the titles of product lists and other similar contexts."
FマウントNIKKOR レンズを、NIKON 1マウントのデジタルカメラに装着するためのアダプター。この用語は、この種類のレンズの総称として、製品リストの見出しなどで使用します。,Adapters used to connect F mount NIKKOR lenses to digital cameras with NIKON 1 mounts. This is a generic term for this type of adapter and appears in the titles of product lists and other similar contexts.
寒冷地などで快適なカメラ操作を可能とするアウターグローブ。 「撮影用グローブ」のアウターグローブの製品名です。,Outer gloves that let the user operate the camera in comfort in cold locations and in other similar situations. A product name for the outer portion of the Photographer Gloves.
寒冷地などで快適なカメラ操作を可能とするインナーグローブ。 「撮影用グローブ」のインナーグローブの製品名です。,Inner gloves that let the user operate the camera in comfort in cold locations and in other similar situations. A product name for the inner portion of the Photographer Gloves.
ニコンが提供する新サービスのキャッチコピーです。 カメラとスマートデバイスとの連携により、デジタルカメラで撮った写真を、スマートデバイスで撮影した画像と同等に簡単に扱える仕組みを提供するサービスです。 キャッチコピーは、カタログや各種マテリアルでコピーとして使われるほか、カメラのUIとしても表示されます。,A catchphrase for a new service provided by Nikon that links cameras with smart devices (smartphones and tablets) to make photos taken with digital cameras as easy to handle as pictures taken with the smart device. This catchphrase features as advertising copy in catalogs and manuals and also appears in the camera UI.
ニコンのC DSCの電子式の取説にあるボタン上に記載するテキスト。章のタイトルでもあります。 PC上またはスマートフォン上で、このボタンをクリックまたはタッチすると「見たいページを探す」のページに飛びます。「見たいページを探す」のページには便利なページへのリンクがあり、ユーザーはこのページを起点に取説内をナビゲートできます。,Text for a button in the electronic version of Nikon C DSC manuals. Also a chapter title. Clicking or tapping this button on a computer or smart device opens the Quick Topic Search page. The Quick Topic Search page contains helpful links which the user can use as a starting point to explore the manual contents.
C DSCの部品の一つです。 レンズの焦点距離を調整する回転式リング。 ズームリングとは異なり、焦点距離を連続的に変えるズーミング操作はできない。 焦点距離を段階的変えられる。,"A control on C DSC cameras, a rotating ring used to adjust lens focal length. Unlike conventional zoom rings, it cannot be used for continuous zoom instead, focal length changes in discrete steps."
製品名です。 ベースアダプターに取り付けるプレートです。カメラを平面に取り付けるための粘着式ベースマウントです。,"A product name for an adhesive plate that attaches to the base adapter, allowing the camera to be mounted on flat surfaces."
製品名です。 ベースアダプターに取り付けるプレートです。カメラを曲面に取り付けるための粘着式ベースマウントです。,"A product name for an adhesive plate that attaches to the base adapter, allowing the camera to be mounted on curved surfaces."
製品名です。 カメラを格納するです。面ファスナーと一体となっており、カメラを格納した状態でザックやバッグに面ファスナーで取りつけることができます。,"A product name for a holder used to store the camera. It incorporates a fabric fastener used to attach the holder, with the camera inserted, to a pack or bag."
製品名です。 三脚座のないカメラに装着します。 このアダプターを介してカメラを三脚に固定できます。,"A product name for an accessory for cameras that lack a tripod mount, used to attach the camera to a tripod."
製品名です。 サイクリングやモトクロスをしながら撮影する場合に、ヘルメットにカメラを固定するためのストラップです。 穴のあいたヘルメット用で、ストラップを穴から通して固定します。,A product name for a mount used to strap cameras to bicycling or motocross helmets. The strap passes through the ventilation slots in the helmet.
製品名です。サーフィンなどをしながら撮影する場合にリスト部にカメラを固定するためのストラップです。,A product name for a strap that fixes the camera to the user wrist for use during surfing and similar activities.
製品名です。 自転車やバイクのハンドル部分にカメラを固定するためのアクセサリーです。,A product name for an accessory used to attach the camera to the handlebars of a bicycle or motorcycle.
製品名です。 スポーツなどをしながら撮影できるよう胸部にカメラを固定するハーネスです。,A product name for a harness that fixes the camera in place over the user chest for use during outdoor and sporting activities.
製品名です。 サーフボードに固定するためのプレートです。裏面には協力な粘着テープがついています。,"A product name for a plate backed with adhesive tape, used to attach the camera to a surfboard."
製品名です。 バックバックのショルダーストラップに装着して撮影する場合のアクセサリー（クリップ）です。,A product name for a clip that attaches to the shoulder harness of a backpack for hands free photography.
製品名です。 車のダッシュボードなどにカメラを固定して撮影するためのアクセサリーです。吸盤で吸着させます。,"A product name for an accessory with a suction cup, used to mount the camera in such locations as the dashboard of a car."
ベースマウント（平面）とベースマウント（曲面）のセットです。,A set of three flat and three curved base mounts.
製品名です。 水中撮影用のハウジング。ｍ防水です。,A product name for a camera housing that is waterproof to depths of  m.
製品名です。カメラを平面または曲面に固定したり、カメラにアクセサリを装着するためのアダプターです。カメラを平面または曲面に固定するときは、カメラにアダプターを取り付け、アダプターにベースマウントを取り付けて平面または曲面に固定します。アクセサリーを装着するときは、カメラにアダプターを取り付け、アダプターをアクセサリーのに取り付けます。カメラは三脚穴に取り付けます。で、角度を自由につけることができます。,"A product name for an adapter that allows the camera to be (a) fixed to a flat or curved surface or (b) used as a mount for other accessories. In the former case, the user first attaches the adapter to the camera, then attaches a base mount to the adapter, and finally attaches to base mount to the flat or curved surface. In the latter case, the user attaches the adapter to the camera and then connects accessories to the adapter accessory quick shoe. The adapter screws in to the camera tripod mount and is equipped with a ball joint so that the angle of the camera can be freely adjusted."
製品名です。 レンズ部を保護するための保護ガラス付のプロテクターです。 水中でピントがあうように保護ガラスが平面になっています。,A product name for a lens protector with a flat protective glass covering that allows the camera to focus under water.
製品名です。 レンズ部を保護するためのプロテクターです。レンズが直接接触するのを防ぐ目的で使われます。保護ガラスはついていません。,A product name for an accessory that shields the lens from direct contact with other objects. It does not include protective glass.
製品名です。 レンズ部を保護するための保護ガラス付のプロテクターです。陸上で使用します（水中ではピントがあわない）。,A product name for an accessory with protective glass that shields the lens. Not intended for underwater use (the camera will not focus under water).
製品名です。 カメラを手持ちで撮影するときに、体の映り込みを防止しつつ長時間撮影する場合の負荷を軽減するスティックです。,A product name for a grip that for hand held photography that keeps the user out of the frame while reducing user fatigue.
製品名です。 「カメラ」と「三脚アダプター」のセットです。,A product name for a kit that includes a camera holder and a tripod adapter.
動きながらリモコンを操作しやすいよう、にリモコンを手首に固定するバンド,A strap that allows a remote control to be fixed to the wrist for ease of operation when the user is moving around.
年発売のシリーズのカテゴリー。 状況に応じて「カメラ」と言わずに「アクション」とのみ表現しても可。,"A camera category in the  series, which is to be released in  . In some contexts camera may be dropped, leaving only action."
C DSCのカテゴリー。 状況に応じて「カメラ」と言わずに「プレミアム」とのみ表現しても可。,"A camera category. In some contexts camera may be dropped, leaving only premium compact."
年発売のコンパクトカメラシリーズのカメラに搭載のボタンの名称。このボタンで電源ONと静止画撮影が可能。,The name of a button on compact series cameras scheduled for release in . This button can be used to turn the camera on and take photos.
年発売のコンパクトカメラシリーズのカメラに搭載のボタンの名称。このボタンで電源ONと動画撮影が可能。,The name of a button on compact series cameras scheduled for release in . This button can be used to turn the camera on and record movies.
年発売のシリーズのカメラに搭載のLEDランプの名称。離れたところからでもカメラの状態がわかるよう、静止画撮影中、NFC検知など、カメラの様々な状態を点滅の仕方や光の色などで表現する。,"The name of an LED on series cameras scheduled for release in . It allows the user to determine camera status at a distance by flashing or lighting up in different colors to indicate, for example, that photographs are being taken or an NFC device has been detected."
ニコンのスで、（CLS）に対応したカメラとスピードライトを使用したワイヤレス撮影（電波通信）の総称。,A Nikon Speedlight system a generic term for wireless (radio) flash photography using a camera and flash unit that support the Nikon Creative Lighting System (CLS).
ニコンので、（CLS）に対応したカメラとスピードライトを使用したワイヤレス撮影（光通信）の総称。,A Nikon Speedlight system a generic term for wireless (optical) flash photography using a camera and flash unit that support the Nikon Creative Lighting System (CLS).
に同梱の、段ボール製のHMDです。専用アプリをインストールしたスマートフォンで動画または静止画を再生し、ヘッドマウントディスプレーにセットして覗き込むと、バーチャルリアリティの世界を体験できます。 組み立て式です。,"A cardboard head mounted display included with the . It provides a virtual reality experience when a smartphone is inserted, the display put in position, and movies or photos played back using a dedicated app. User assembly required."
アクションカメラのアクセサリーの製品名です。 遠隔操作で撮影（静止画・動画）の開始と撮影の終了ができます。,A name for an action camera accessory that can be used remotely to release the shutter and start and end recording.
カメラを保護するためのシリコン製カバーです。 カメラ全体をカバーするのではなく、ストリップのような形状でバンドのようにカメラの周囲に装着するかたちのカバーです。,"A product name for a silicone cover that protects the camera. Instead of covering the entire camera, it consists of bands in the forms of strips affixed to the edges of the camera body."
合成皮革、ポリウレタン、(天然)皮革、ナイロン製などのカメラケース、の製品名。 シリコンやエラストマー（合成ゴムの別称）製の場合もある。 芯がなく、セミソフトケースと比較して柔軟なものを指す。,"The product name for camera and flash cases made of soft materials such as synthetic leather, polyurethane, (natural) leather, or nylon, or in some cases silicone or elastomer (another name for synthetic rubber). These products have no core and are softer than semi soft cases."
カメラ本体用アクセサリーの商品名です。 カメラをしっかりと持つために設計された部材。 ネジ込んだり、接着したり、あるいは三脚ネジ穴を利用して外付けして、カメラの前面に固定する。,"The product name for an accessory for the camera body, designed so that the camera can be gripped securely. It is fixed to the front of the camera with threaded screws, attachments, or a mount that uses the tripod socket."
ポリウレタン製、革製、またはナイロン製などのカメラケース、レンズケースの製品名。 型崩れしにくいよう、芯を入れている場合もある。,"The product name for lens and camera cases made of polyurethane, later, nylon, or other soft materials. The material may have a core to resist crumpling."
ネガフィルムを反転撮影する撮影モード。このモードを使用してネガフィルムを撮影すると、ネガフィルムをプリントしたような画像が生成される。,A mode used to photograph film negatives as positives. Photographing negatives in this mode creates images similar to positive prints made from negatives.
ホワイトバランス設定のオプションの一つ。自然光オートに設定することによって、自然光下（つまり昼間）であれば、晴天 曇天 雨天 晴天日陰関係なく、適切なホワイトバランス処理を行う。 従来のでは、光源が特定されないために、判定が難しい光源色の環境下においては、曇天下の深緑や紅葉を鮮やかに表現できず、色味が抜けたような画像となっていた。,"A white balance option. Selecting natural light auto optimizes white balance for natural light (ie, daylight) of all types, whether sunlight or shade, cloud or rain. This contrasts with existing forms of auto white balance for unspecified light sources, which due to difficulty in determining the color of the light source were unable to capture vibrant deep greens or autumn colors under cloudy skies and tended to produce images with less vivid hues."
深度合成（Focus Stacking ）用の素材を提供する撮影モード。インターバル撮影の手法を用いて、撮影開始時のピント位置から無限遠にピントの位置を移動しながら自動に撮影する機能。,A mode that creates images for focus stacking. The camera automatically takes photos at set intervals while moving focus from the starting position to infinity.
1 NIKKOR mm f などのレンズにAF制御のために採用されているパルス電力モーター。 起動や停止時のレスポンスや制御性が高く、シンプルなメカニカル構造により駆動音も極めて静かなことが特長。動画撮影時など、レンズの駆動音が気になる場面で活躍する。,"An electric pulse motor used for autofocus in lenses such as the 1 NIKKOR  mm  Start and stop operations are highly responsive and precise, while its simple mechanical construction keeps drive noise to a minimum. It comes into its own during movie recording and in other situations in which the noise of the lens would otherwise be a concern."
開放f値が小さいレンズのこと。絞りの直径が大きく通す光の量が多いことからこのように呼ばれる。,"A lens with a large maximum aperture (low minimum f number), so called because larger apertures expose the focal plane to more light, allowing faster shutter speeds."
単 形の電池。直径 mm、高さ約 mm。マンガン、アルカリ、ニッケル、リチウムなどの種類がある。,"A cylindrical battery with a diameter of mm and a length of approximately mm. Includes R (Zinc carbon), LR (alkaline), HR (nickel metal hydride), and FR (lithium) batteries."
単 形の電池。直径 mm、高さ約 mm。マンガン、アルカリ、ニッケル、リチウムなどの種類がある。,"A cylindrical battery with a diameter of  mm and a length of approximately mm. Includes (Zinc carbon), (alkaline), (nickel metal hydride), and (lithium) batteries."
単 形（直径 mm、高さ約 mm。）のアルカリ電池,An alkaline battery with a diameter of mm and a length mm (AA). Non rechargeable battery
単 形（直径 mm、高さ約 mm。）のリチウム電池,A lithium battery with a diameter of mm and a length mm (AA). Non rechargeable battery
防塵性能、防滴性能があること。 ただし、この用語での「防塵」「防水」の定義は以下の通り。 ここでいう「防塵」とは、機器の動作に支障を来さない程度に粉塵の侵入を阻止できる程度の耐塵性能を持つことを示す。 「防滴」とは、「鉛直に落下する水滴により有害な影響を受けないこと」または「鉛直から1 度の範囲で落ちてくる水滴により有害な影響を受けないこと」を表す。,Resistant to dust and water in the degrees defined below. Dust resistant Preventing the ingress of dust in quantities sufficient to interfere with the normal functioning of the device. Drip resistant Protected against vertically falling water drops and Protected against vertically falling water drops when the enclosure is tilted up to 1 °.
BluetoothやWi fi機能により、カメラとスマートフォン タブレット端末を接続し、画像や動画を送信できる機能や仕組みやアプリやサービスの総称です。," is a general name for Nikon systems, apps, and services that connect the camera to a smartphone or tablet using Bluetooth or WiFi and allow images and movies to be transferred."
に搭載されるライト。 暗い場所を照らすことを目的しており、撮影時に光を供給する LEDライトとは用途が異なる。 では、AF補助光のLEDと共用の部材を使用する。,"A light on the , used not to provide additional lighting for photography, as is the case with the  LED light, but to illuminate dark surroundings. In the case of the , it uses the same elements as the AF assist illuminator."
に搭載される位置情報、高度（水深）情報、高度（水深）グラフなどを表示させるインフォ画面（仮称）に入るボタン。 販売地域によって表示内容は異なる。,"A button on the  used to display such information as the location, altitude (depth), and an altitude (depth) log (the information displayed varies with the region of sale)."
のLEDライトを点灯 消灯させるボタン。,A button on the  that turns the LED light on or off.
像式照準器の一種で、照準用の光像が点（ドット）状の物を指す。 撮影においては主に野鳥、航空機、スポーツ、天体撮影等の補助照準として使用される。被写体が突然動いた場合にもフレーミング対応できる。 カメラ用ドットサイトにはアクセサリーシュー（ISO  規格）に取り付けるフットがついている（銃器用ドットサイトは、 mm幅のレールにマウントする）。 は、アクセサリーシューがないカメラにも、三脚ネジ穴に固定できるようになっています。 ＊化粧箱やウェブサイトなどに製品名として使用する場合は、「翻訳 」を使ってください。,"A type of reflector sight that shows the aim point as an illuminated dot. In photography it is chiefly used as a sight for photographs of such subjects as birds, aircraft, sports, and astronomy. It can be used to keep erratically moving subjects in the frame. Dot sights for use with cameras are equipped with a foot for attachment to an ISO  accessory shoe (those for guns are equipped with a  mm wide rail mount). The features a tripod mount for attachment to cameras not equipped with an accessory shoe."
に搭載される位置情報、高度（水深）情報、高度（水深）グラフの３画面の総称。 一部の仕向けでは、コンパス、時計のみが表示される。 中国向けには「翻訳 」の用語を使用すること。,"A term covering three displays for the  location data, altitude (depth), and an altitude (depth) log. In some markets, the displays only show a compass or clock."
バヨネット方式で装着するレンズフード,A lens hood with a bayonet mount.
AFエリアモードの一つ。 シングルポイント やノーマルエリアAFに設定したときよりも、さらに狭い範囲でピントを合わせます。,An area mode with smaller focus areas than those used for single point AF or normal area.
光路に反射鏡がないカメラ。 撮像素子を用いて電子ビューファインダーや液晶ディスプレイを通じて像を確認する。 一眼レフカメラから派生した形式のカメラで、通常はレンズ交換が可能なものを指す。,"A camera without a reflex mirror in the light path instead, the image captured by the image sensor is displayed in an electronic viewfinder or LCD monitor. Mirrorless cameras are derived from SLRs and usually feature interchangeable lenses."
説明書の名称。  アプリを使って対応のCOOLPIXカメラとスマートフォン タブレットを接続して使うための説明書。 主な内容（ 現在）：   の基本的な機能案内   ペアリング方法   画像送信機能の基本説明   Bluetooth接続からWi Fi接続への切り替え方法,"The title of a manual describing how the  app can be used to establish a wireless connection between the smartphone or tablet and a  compatible COOLPIX camera. As of March, its principal contents are   An overview of basic  features   A pairing guide   Basic image transfer instructions   Instructions for switching from Bluetooth to WiFi"
ニコンが1  周年記念で発売する以下の つのf  . のレンズセット。化粧箱と各レンズの鏡胴に1  周年記念ロゴがプリントされている。 AF S NIKKOR mm f  . G ED AF S NIKKOR mm f  . E ED VR AF S NIKKOR mm f  . E FL ED VR,"A lens kit consisting of the following three f  .  lenses, released in commemoration of Nikon 1  th anniversary. The 1  th anniversary logo is printed both on the packaging and on the barrel of each lens. AF S NIKKOR mm f  . G ED AF S NIKKOR mm f  . E ED VR AF S NIKKOR   –   mm f  . E FL ED VR"
ニコンが1  周年記念で発売するAF S NIKKOR mm f  . E FL ED VRと、そのの置物のセット。1  周年記念ロゴがレンズの鏡胴と化粧箱にプリントされている。,"A commemorative version of the AF S NIKKOR mm f  . E FL ED VR lens that includes a decorative set of lens elements, released in honor of Nikon 1  th anniversary. The 1  th anniversary logo is printed both on the packaging and on the barrel of the lens."
製品名です。 カラーネガフィルム、モノクロネガフィルムやリバーサルフィルムを固定して撮影するためのアダプターです。ニコン一眼レフカメラに装着したニコン製レンズに取り付けて使用します。,"The product name for an adapter that attaches to Nikon lenses, allowing Nikon SLR cameras to be used to photograph color negatives, black and white negatives, or reversal film."
製品名です。の部品の一つ。ストリップまたはスリーブ状態のフィルムをセットする。,The product name for a holder for a film digitizing adapter used to hold film strips or sleeves.
製品名です。 の部品の一つ。マウントされた状態のポジフィルムをセットする。,The product name for a holder for a film digitizing adapter used to hold mounted film positives (slides).
ニコンダウンロードセンターで、表示する「説明書名称」の一つ。説明書ダウンロードページで「活用ガイド」を示すタイトル。,The title and description of a manual available from the Nikon Download Center the title given to the Reference Manual on the download page.
カメラアクセサリー。カメラに取り付けて持ち運ぶための紐。 この用語は、リストストラップとネックストラップで共通。 チェコ語、フランス語ではリストストラップとネックストラップで用語の使い分けが必要。この 言語ではネックストラップは翻訳1、リストストラップは翻訳 を参照のこと。,"A camera accessory which allows the camera to be carried securely. This term appears as part of both wrist strap and neck strap Czech and French, however, differentiate between wrist strap and neck strap, using Translation 1 for neck strap and Translation   for wrist strap."
エリアモードの一つ。 画面の任意の位置にピントを合わせたい場合に適しています。 ノーマルエリアAFに設定したときよりも広い範囲でピントを合わせます。フォーカスポイントは任意の位置に移動できます。,An area mode used to focus on an area of the frame selected by the photographer. The focus area is wider than that for normal area AF.
エリアモードの一つ。 画面の任意の位置にピンポイントでピントを合わせたい場合に適しています。フォーカスポイントは任意の位置に移動できます。,An area mode used to focus on an area of the frame selected by the photographer.
エリアモードの一つ。 指定した被写体に追尾させてフォーカスポイントを動かしたい場合に適しています。 フォーカスポイントを被写体に重ねて決定すると、被写体の追尾を開始し、被写体の動きに合わせてフォーカスポイントが移動します。,"An area mode in which the focus area moves to track a selected subject. The user positions the focus area over the subject and starts tracking, after which the focus area moves to track subject motion."
に同梱されるアダプター。 ミリのアタッチメントサイズを持つレンズを使用する際に必要で、と該当レンズの間に装着する。 mm用アダプターAと mm用アダプターBでは対応するレンズが異なる。,An adapter supplied with the film digitizing adapter that must be attached between the film digitizing adapter and the lens when the film digitizing adapter is used on lenses with a   mm attachment size. The A and B   mm adapters are used with different lenses.
